question,options,right_answer
()国成为亚洲以外首个获批人民币合格境外机构投资者初始额度的国家,"['俄', '英', '美', '法']",['英']
"习近平赞赏潘基文秘书长发起的“()”倡议,希望越来越多男性参与进来.","['他为她', '她为他', '他为他', '她为她']",['他为她']
党的健康是民族昌盛和国家富强的重要标志,"['正确', '错误']",['错误']
坚持生产发展、生活富裕、生态良好的()发展道路.,"['合理', '可持续', '科学']",['科学']
"党的十九大对我们青年提出新的要求,中国梦是历史的、(),也是未来的；是我们这一代的更是青年一代的.","['实际的', '现实的', '当下的', '现在的']",['现实的']
"香港、澳门回归祖国以来,“一国两制”实践取得举世公认的成功.事实证明,“一国两制”是解决历史遗留的香港、澳门问题的最佳方案,也是香港、澳门回归后保持长期繁荣稳定的最佳制度.","['正确', '错误']",['正确']
"建设现代化经济体系,必须把发展经济的着力点放在实体经济上,把提高供给体系质量作为主攻方向,显著增强我国经济质量优势","['正确', '错误']",['正确']
"推进中非共建“一带一路”合作,并将“一带一路”建设同非洲联盟《2060年议程》,为中非合作提供更多机遇、增添更强动力","['正确', '错误']",['错误']
人类命运共同体是习近平新时代中国特色社会主义思想的重要组成部分,"['正确', '错误']",['正确']
"中国愿同包括英国在内的各国开展多种形式的国际产能和装备制造合作,实现()发展","['联动', '双赢', '合作', '和平']",['联动']
"党中央于2016年颁布的《国家创新驱动发展战略纲要》明确,我国科技事业发展的目标是,到()年时使我国进入创新型国家行列,到()年时使我国进入创新型国家前列.","['2020；2030', '2030；2020', '2020；2040', '2020；2050']",['2020；2030']
"应普京总统邀请,2017年3月习近平总书记对俄罗斯进行()访问,相信这次访问将为中俄关系发展注入新动力.","['国事', '军事', '政治', '社交']",['国事']
"2018年上海合作组织拥有10个成员国、4个观察员国、6个对话伙伴,是维护地区安全、促进共同发展、完善全球治理的重要力量","['正确', '错误']",['错误']
"文明因交流而多彩,文明因互鉴而丰富.文明交流互鉴,是推动人类文明进步和世界和平发展的重要动力.","['正确', '错误']",['正确']
切实保障人民管理国家事务和社会事务、管理()事业的权利.,"['.经济和政治', '军事和经济', '经济和文化', '.政治和文化']",['经济和文化']
我们要在丰厚的文化()中凝聚起更加强大的创新创造活力,"['积累', '积攒', '积淀', '沉淀']",['积淀']
下列哪点不是发展中国特色社会主义文化的主要措施？(),"['牢牢掌握意识形态工作领导权.', '要培育和践行社会主义核心价值观.', '要加强思想道德建设', '严格管理文化事业文化产业']",['严格管理文化事业文化产业']
"群众的眼睛是雪亮的,群众的是我们最好的镜子.","['呼声', '利益', '监督', '意见']",['意见']
"要加强中共同各民主党派的亲密合作,必须高举()的旗帜","['友爱', '团结', '平等', '互助']",['团结']
"开放型经济新体制逐步健全,对外贸易、对外投资、外汇储备稳居世界前列.","['正确', '错误']",['正确']
预备党员的()同正式党员一样.,"['权利', '权利和义务', '义务', '待遇']",['义务']
"党的十九大报告指出,全面推进军事理论现代化、军队组织形态现代化、军事人员现代化、武器装备现代化,力争到()年基本实现国防和军队现代化","['2040', '2035', '2030', '2025']",['2035']
"《党章》规定,当党员对党的决议和政策有不同意见时,下列说法中,正确的应该是().","['可以不执行党的决议和政策', '在坚决执行的前提下,可以声明保留,并且可以把自己的意见向党的上级组织直至中央提出', '必须坚决执行,不可以声明保留,也不允许向上级组织提出', '在不执行的同时,向上级组织提出']","['在坚决执行的前提下,可以声明保留,并且可以把自己的意见向党的上级组织直至中央提出']"
"《党章》规定,凡属重大问题,党的各级委员会都要按照集体领导、民主集中、个别酝酿、的原则,由党的委员会集体讨论,()作出决定.","['会议决定', '书记个人决定', '常委会决定', '.书记办公会']",['会议决定']
"中国是亚洲和世界大家庭的重要成员.中国发展离不开亚洲和世界,亚洲和世界繁荣稳定也需要中国.","['正确', '错误']",['正确']
"脱贫攻坚战取得决定性进展,()贫困人口稳定脱贫,贫困发生率从百分之十点二下降到百分之四以下.","['五千多万', '六千多万', '八千多万', '九千多万']",['六千多万']
"调整经济结构,转变经济发展方式,推进()改革.","['供给侧结构性', '结构性', '供给侧性', '需求侧结构性']",['供给侧结构性']
建设社会主义精神文明要提高全民族的()素质和()素质.,"['思想道德科学文化', '.科学知识道德内涵', '道德文化法律规范', '科学技术道德修养']",['思想道德科学文化']
"在新的历史条件下,我们党面临着执政、改革开放、()、外部环境“四大考验”.","['商品经济', '内部环境', '市场经济', '执政能力']",['市场经济']
"中国()亿多人口摆脱贫困,人均国内生产总值超过7000美元.","['6', '7', '8', '9']",['6']
"牢牢掌握意识形态工作(),不断巩固马克思主义在意识形态领域的指导地位","['领导权', '控制权', '控制权', '统治权']",['领导权']
".利用职权或者职务上的影响操办婚丧喜庆事宜,在社会上造成不良影响,且情节严重的,给予()处分.","['严重警告', '撤销党内职务', '党内察看', '开出党籍']",['撤销党内职务']
()国是首个申请加入亚洲基础设施投资银行的欧洲国家.,"['美', '中', '英', '法']",['英']
"习近平总书记指出,学习是我们做好各项工作的依靠.首先要认真学习,这是我们做好一切工作的看家本领.","['马克思主义理论', '党的路线方针政策', '国家法律法规', '经济政治历史文化等']","['马克思主义理论', '党的路线方针政策', '国家法律法规', '经济政治历史文化等']"
"习近平主席在党的十九大报告中提出,必须坚定不移把()作为党执政兴国的第一要务,坚持解放和发展社会生产力,坚持社会主义市场经济改革方向,推动经济持续健康发展.","['创新', '发展', '改革', '可持续']",['发展']
科技是引领发展的第一动力,"['正确', '错误']",['错误']
以下哪种行为是拉票贿选、破坏选举.,"['仿造选票', '受人委托代写选票', '放弃选举', '按程序参加选举']",['仿造选票']
"在党的十九大报告中提出我国发展的战略安排：到2020年全面建成小康社会,到2035年基本实现社会主义现代化.","['正确', '错误']",['正确']
深度贫困包括哪些特征(&nbsp;),"['贫困人口占比高', '贫困发生率高', '基础设施差', '人均可支配收入低']","['贫困人口占比高', '贫困发生率高', '基础设施差', '人均可支配收入低']"
"从十九大到二十大,是“两个一百年”奋斗目标的历史交汇期.我们既要全面建成小康社会、实现第一个百年奋斗目标,又要乘势而上开启全面建设社会主义现代化国家新征程,向第二个百年奋斗目标进军.","['正确', '错误']",['正确']
"要增强政治意识、大局意识、核心意识、看齐意识,坚决维护党中央权威和集中统一领导,自觉在思想上政治上行动上同党中央保持高度一致,确保令行禁止、步调统一.","['正确', '错误']",['正确']
"党的一切工作必须以最广大人民根本利益为最高标准.要坚持把人民群众的小事当作自己的大事,从人民群众关心的事情做起,从让人民群众满意的事情做起,带领人民不断创造美好生活.","['正确', '错误']",['正确']
"党员受到警告处分后的()内,不得在党内提升职务和向党外组织推荐担任高于原任职务的党外职务","['半年', '一年', '两年', '三年']",['一年']
坚持和发展中国特色社会主义是当代中国发展进步的根本方向,"['正确', '错误']",['正确']
坚持民主集中制是强化党内监督的核心.,"['正确', '错误']",['正确']
"“四个全面”战略布局第次将全面建成小康社会,定位为“实现中华民族伟大复兴中国梦的","['关键一招', '关键一步', '关键目标', '关键阶段']",['关键一步']
"要从根本上改革束缚发展的()体制,坚持和完善社会主义市场经济体制.","['政治', '市场', '法律', '经济']",['经济']
"党的基层委员会每届任期三年至五年,总支部委员会、支部委员会每届任期().","['三年或五年', '一年或两年', '两年或三年', '三年或四年']",['两年或三年']
