question,options,right_answer
"“道虽迩,不行不至；事虽小,不为不成.”出自《荀子·修身》,这表明().","['立志须躬行', '立志当高远', '立志做大事', '立志应及时']",['立志须躬行']
大革命高潮的起点是(),"['国民党一大', '五卅运动', '北伐战争', '中山舰事件']",['五卅运动']
()是党的领导和依法治国的本质要求.,"['民主集中制', '保障公民合法权益', '人民代表大会制度', '人民当家作主']",['人民当家作主']
道德调整人与人之间关系的实质是调整经济关系.(),"['正确', '错误']",['错误']
"婚姻家庭生活不仅需要道德来维系,也需要双方的朋友家人来调整.","['对', '错']",['错']
"关于公平正义,以下哪个说法是错误的？()","['公平正义主要包括权利公平、机会公平、规则公平和救济公平', '实现公平正义是一个漫长的过程,需要发展经济等创造条件', '每个公民都必须养成公平正义的法治思维', '实行公平正义意味着每个权利主体的绝对权利平等']",['实行公平正义意味着每个权利主体的绝对权利平等']
"坚持义务法定,下列说法正确的有().","['法律义务必须由具有法律职权的国家机关依照法律程序设定.', '立法机关以外的其他国家机关不得对公民违法设定法律义务.', '行政机关要“坚持法无授权不得为”.', '不得通过行政法规减损公民的权利.']","['法律义务必须由具有法律职权的国家机关依照法律程序设定.', '立法机关以外的其他国家机关不得对公民违法设定法律义务.', '行政机关要“坚持法无授权不得为”.', '不得通过行政法规减损公民的权利.']"
职业生活中最主要的法律有《劳动法》和《公务员法》.(),"['正确', '错误']",正确
"20世纪30年代,中国共产党内最早提出反对教条主义任务的领导人是()","['毛泽东', '刘少奇', '周恩来', '张闻天']",['毛泽东']
"根据我国宪法,关于公民的基本义务,下列说法错误的是().","['在我国领土范围内,一切人应当遵守宪法和法律,保守国家秘密,爱护公共财产,遵守劳动纪律,遵守公共秩序,尊重社会公德', '父母有抚养教育未成年子女的义务,成年子女有赡养、扶助、定期探望父母的义务', '公民的基本义务也称宪法义务,是指由宪法规定的公民必须遵守和应尽的法律责任,对公民而言,相对于基本权利,基本义务具有更为重要的意义', '我国公民(含无国籍人士)有保卫祖国、依法服兵役和参加民兵组织的义务']","['在我国领土范围内,一切人应当遵守宪法和法律,保守国家秘密,爱护公共财产,遵守劳动纪律,遵守公共秩序,尊重社会公德', '父母有抚养教育未成年子女的义务,成年子女有赡养、扶助、定期探望父母的义务', '公民的基本义务也称宪法义务,是指由宪法规定的公民必须遵守和应尽的法律责任,对公民而言,相对于基本权利,基本义务具有更为重要的意义', '我国公民(含无国籍人士)有保卫祖国、依法服兵役和参加民兵组织的义务']"
"在处理民族关系方面,大学生要做到().","['各民族互不沟通', '要尊重兄弟民族的传统文化、风俗习惯和宗教信仰', '多说有利于民族团结、有利于社会稳定的话,多做有利于民族团结、有利于社会稳定的事', '不说伤害民族感情的话,不做不利于民族团结和社会稳定的事']","['要尊重兄弟民族的传统文化、风俗习惯和宗教信仰', '多说有利于民族团结、有利于社会稳定的话,多做有利于民族团结、有利于社会稳定的事', '不说伤害民族感情的话,不做不利于民族团结和社会稳定的事']"
社会主义道德建设的原则是().,"['集体主义', '为人民服务', '人类利益至上', '群体利益至上']",['集体主义']
"党的十八届四中全会提出全面依法治国必须坚持走(),进一步明确了建设社会主义法治国家的性质和方向.","['中国特色社会主义道路', '中国特色社会主义法制道路', '中国特色社会主义治理道路', '中国特色社会主义法治道路']",['中国特色社会主义法治道路']
"自然人享有民事权利和承担民事义务的资格,称为民事权利能力.根据我国《民法通则》的规定,自然人的民事权利能力始于()","['出生', '10周岁', '16周岁', '18周岁']",['出生']
"用来调整平等主体的公民之间、法人之间、公民和法人之间的财产关系和人身关系的法律规范,遵循民事主体地位平等、公平、诚实信用等基本原则的法律是().","['民法', '刑法', '行政法', '经济法']",['民法']
"某思想家在1925年提到世人对他的评价：“自戊戌以来,旧则攻吾太新；新则攻吾太旧……”该思想家是()","['康有为', '梁启超', '严复', '胡适']",['康有为']
法律遵守是一切组织和个人严格依法办事的活动和状态.这包括(),"['进行法律修改', '制裁违法行为', '进行法律编纂', '加强法律监督']",['制裁违法行为']
"从人生价值实现的角度看,“三百六十行,行行出状元”主要说明了().","['要立足于现实,坚守岗位作贡献', '要有良好的道德品质', '要有健康的身体', '要正确对待成功与失败']","['要立足于现实,坚守岗位作贡献']"
".对现状永不满足、对未来不懈追求,是理想形成的动力源泉.()","['正确', '错误']",['正确']
"在“网络世界”,若有人故意制造计算机病毒传播扩散,将会破坏许多单位或个人网络的正常运行,甚至造成电脑系统的崩溃等.这说明的是当代社会公共生活中().","['交往关系极为简单的特点', '活动结果密切相关的特点', '活动范围相对有限的特点', '公共秩序难以形成的特点']",['活动结果密切相关的特点']
"国家主席习近平提出实现中国梦,当代大学生肩负的历史使命是().","['学好专业课程', '找到理想的工作', '德、智、体、美、劳全面发展', '建设中国特色社会主义,实现中华民族伟大复兴']","['建设中国特色社会主义,实现中华民族伟大复兴']"
第一次整风运动的主要任务是(),"['反对官僚主义', '反对宗派主义', '反对主观主义', '反对党八股']",['反对主观主义']
我国刑法的基本原则有().,"['罪刑法定原则', '罪刑相适应原则', '民主集中制原则', '法律面前人人平等原则']","['罪刑法定原则', '罪刑相适应原则', '法律面前人人平等原则']"
"毛泽东在《论持久战》中指出,中国抗日战争取得胜利最关键的阶段是()","['战略防御阶段', '战略相持阶段', '战略反攻阶段', '战略决战阶段']",['战略相持阶段']
"英国的大炮轰开了中国闭关自守的大门,使一些爱国知识分子从“天朝大国”的梦幻中凉醒,一股新思潮萌发了.这一新思潮的核心是().","['向西方寻求强国御侮之道', '同西方展开“商战”保护本国权益', '引进西方技术兴办近代工业', '效法西方的君主立宪政治']",['向西方寻求强国御侮之道']
"2005年,南京市人民政府制定了《南京市物业管理办法》,其性质属于","['行政法规', '地方性法规', '部门规章', '地方政府规章']",['地方政府规章']
"道德属于上层建筑的范畴,是一种特殊的社会意识形式.","['对', '错']",['对']
从第一颗原子弹爆炸到第一颗氢弹试验成功用时最短的国家是().,"['美国', '苏联', '中国', '英国']",['中国']
下列不属于非诉讼程序法律制度的是().,"['引渡法', '劳动争议调解仲裁法', '农村土地承包经营纠纷调解仲裁法', '行政诉讼法']",['行政诉讼法']
"社会公德中的(),从根本上说,是对全人类的生存发展利益的维护,也是对子孙后代应尽的责任.","['文明礼貌', '助人为乐', '保护环境', '遵纪守法']",['保护环境']
"某餐饮企业对下列行政行为不服,其中可依法提起行政诉讼的是()","['工商部门为邻近餐馆颁发《营业许可证》', '城管部门在对其执法检查中损坏了部分物品', '卫生部门颁布《加强餐饮服务人员健康检查的规定》', '劳动部门要求所有企业必须依法与雇员签订劳动合同']",['城管部门在对其执法检查中损坏了部分物品']
大学毕业只是告别学校并不是告别学习.(),"['正确', '错误']",['正确']
抗日民族统一战线正式建立的标志是(),"['中共发表《八一宣言》', '西安事变的和平解决', '红军改编为八路军和新四军', '国民党公布中共提交的国共合作宣言']",['国民党公布中共提交的国共合作宣言']
道德产生于人类的历史发展和人们的社会实践中.这种关于道德起源的观点属于(),"['庸俗进化论的观点', '马克思主义的观点', '主观唯心主义的观点', '客观唯心主义的观点']",['马克思主义的观点']
